Id,SalePrice
1461,122204.028656
1462,153374.23972
1463,178465.622051
1464,178465.622051
1465,200826.585712
1466,164915.880429
1467,186440.120611
1468,178465.622051
1469,184764.886275
1470,117004.500494
1471,182162.41423
1472,100963.19575
1473,118828.651265
1474,160205.232551
1475,142714.553293
1476,361729.342786
1477,281164.446499
1478,338294.387559
1479,302568.535915
1480,397486.697298
1481,299254.282891
1482,215674.304742
1483,188606.411004
1484,186106.045216
1485,175216.073921
1486,195064.019872
1487,302219.577053
1488,281164.446499
1489,201629.519268
1490,195099.031407
1491,185513.460567
1492,124744.402354
1493,181000.639375
1494,294285.146783
1495,290665.952667
1496,194971.006758
1497,187557.236754
1498,173932.976785
1499,173932.976785
1500,171097.654461
1501,184447.746159
1502,173932.976785
1503,255528.655976
1504,234240.014182
1505,205267.195947
1506,198073.451905
1507,197482.155768
1508,197482.155768
1509,151523.287714
1510,148026.096396
1511,144993.008587
1512,186612.147422
1513,168966.655871
1514,163700.837351
1515,209204.270072
1516,155815.196395
1517,147892.139679
1518,168052.870545
1519,216366.503017
1520,142156.624319
1521,149168.234397
1522,165166.110191
1523,114505.737787
1524,135151.433327
1525,128358.420973
1526,116134.401441
1527,119436.786556
1528,119799.406589
1529,148026.096396
1530,160427.556358
1531,117563.412225
1532,106884.187708
1533,144993.008587
1534,117171.815814
1535,133918.545406
1536,131843.670273
1537,117004.500494
1538,198319.072755
1539,242658.771705
1540,143743.834816
1541,147257.046506
1542,137149.096998
1543,194075.444515
1544,86175.0859609
1545,106870.56173
1546,128259.030255
1547,132544.792887
1548,133742.923868
1549,112318.419404
1550,155815.196395
1551,128425.062641
1552,136621.783533
1553,130001.797908
1554,110072.26393
1555,161540.524764
1556,112737.791024
1557,132650.9009
1558,106870.56173
1559,112594.555022
1560,160396.760383
1561,140522.383987
1562,124075.286942
1563,114886.925039
1564,148470.76802
1565,151523.287714
1566,216223.553919
1567,110486.667097
1568,177917.699804
1569,124426.50362
1570,131843.670273
1571,126635.036727
1572,151422.974
1573,216223.553919
1574,179599.288058
1575,219520.316763
